date,rainfall_mm,tmax_c,tmin_c,humidity_pct,ndvi,soil_moisture_index,price_inr_per_qtl,rainfall_deviation_pct,heatwave_index,temperature_anomaly,humidity_stress_index,ndvi_anomaly,price_volatility,pest_suitability_score,is_forecast
2026-02-19,1.09,35.64,29.44,32.5,0.3431,0.3021,2184.18,-54.859171096422784,7.0,4.118666666666666,0.0,0.002533333333333332,40.2341128566637,0.11547466512658276,False
2026-02-20,0.84,37.92,27.29,40.32,0.3325,0.2871,2113.27,-63.50996372286546,7.0,3.915500000000005,0.0,-0.00662666666666667,40.49358129166011,0.2346209442783843,False
2026-02-21,1.43,36.03,24.98,42.47,0.3515,0.2616,2114.0,-34.313259387570334,7.0,1.5991666666666724,0.0,0.012019999999999975,39.79053123325018,0.23158197036180223,False
2026-02-22,0.52,34.6,28.38,42.56,0.3487,0.2227,2134.59,-74.88727870865483,7.0,2.3090000000000046,0.0,0.008396666666666663,38.641822187599885,0.20830052506269608,False
2026-02-23,2.4,35.31,28.27,42.89,0.3378,0.0489,2148.89,13.690187735581375,7.0,2.3391666666666637,0.0,-0.0026166666666667115,38.973102305266565,0.22481915971498226,False
2026-02-24,0.3,34.79,29.48,38.15,0.3617,0.0233,2115.05,-85.49552675478158,7.0,2.4478333333333318,0.0,0.022256666666666647,36.65490153572228,0.15855755034872465,False
2026-02-25,3.85,35.85,27.36,43.85,0.3637,0.04,2164.13,78.54378796856331,7.0,1.663333333333334,0.0,0.023370000000000002,36.88803141316413,0.2484306042359851,False
2026-02-26,2.09,34.99,29.61,44.42,0.3399,0.062,2063.55,-1.3685694343702695,7.0,2.1246666666666627,0.0,6.333333333330415e-05,41.573237092001584,0.24096430404663474,False
2026-02-27,4.05,35.03,29.29,51.53,0.3582,0.1362,2153.55,83.84017982742627,7.0,1.7631666666666632,0.0,0.01794333333333331,42.0203450200554,0.3601760778140678,False
2026-02-28,0.93,32.73,25.57,54.88,0.4217,0.1275,2143.91,-57.829478009607904,7.0,-1.410499999999999,0.0,0.07854333333333335,39.10758011597758,0.36897886277786757,False
2026-03-01,5.88,33.72,28.69,45.36,0.3826,0.2375,2125.83,146.81678460188135,7.0,0.5356666666666641,0.0,0.03735666666666665,39.03558252795551,0.23161756262467761,False
2026-03-02,4.69,38.46,25.53,42.73,0.3713,0.2854,2145.35,87.15080321196999,7.0,1.1270000000000024,0.0,0.02455333333333337,31.36873196441059,0.2817899782879291,False
2026-03-03,4.48,33.61,24.66,46.76,0.4227,0.3786,2133.85,73.32986587701866,7.0,-1.7213333333333338,0.0,0.07269333333333333,28.412787401312833,0.25007731209290035,False
2026-03-04,1.97,32.63,26.34,44.59,0.3667,0.3364,2179.11,-22.103589520130658,7.0,-1.4386666666666699,0.0,0.014039999999999997,30.855981342610477,0.20265216136183928,False
2026-03-05,3.82,35.17,25.67,44.48,0.3296,0.3739,2116.8,48.08112879656461,7.0,-0.5598333333333301,0.0,-0.02129333333333333,28.075607104492338,0.2451590280181744,False
2026-03-06,2.27,37.06,23.31,48.47,0.3444,0.3379,2131.9,-11.627298873358859,7.0,-0.8218333333333341,0.0,-0.006343333333333312,27.541850442994775,0.3506006573527535,False
2026-03-07,4.99,31.06,26.27,44.13,0.3557,0.423,2085.18,92.76329148984362,6.0,-2.3671666666666695,0.0,0.004180000000000017,30.08022234581599,0.17313067721437211,False
2026-03-08,0.44,33.26,26.57,52.98,0.3949,0.3109,2094.77,-82.39057535062354,6.0,-1.0811666666666682,0.0,0.04107999999999995,31.614100493293822,0.3462418415165914,False
2026-03-09,2.53,32.11,27.41,50.04,0.4129,0.2622,2126.09,-1.5947096092144797,6.0,-1.1870000000000012,0.0,0.055790000000000006,31.07700129260751,0.2717424540327826,False
2026-03-10,6.31,29.54,25.0,52.44,0.3537,0.3034,2080.46,131.67294149812452,5.0,-3.543333333333333,0.0,-0.0035600000000000076,33.39522598637969,0.2590715084526475,False
2026-03-11,4.51,34.19,22.51,50.91,0.4233,0.3574,2105.65,57.784236343707384,5.0,-2.3976666666666624,0.0,0.06282333333333334,31.684751454371444,0.32999669631549566,False
2026-03-12,4.48,32.33,22.94,48.83,0.3803,0.3704,2089.29,53.127474150344966,5.0,-2.9958333333333336,0.0,0.018500000000000016,28.740375092186866,0.257194810615042,False
2026-03-13,4.18,32.16,25.43,48.38,0.4139,0.4115,2118.81,36.824865196443476,5.0,-1.8210000000000015,0.0,0.04843333333333333,27.29503891645082,0.24720034663172843,False
2026-03-14,2.96,30.15,24.93,52.6,0.422,0.3702,2140.59,-4.3000309408241515,5.0,-2.902000000000001,0.0,0.05379999999999996,27.08291935665606,0.2734874546316448,False
2026-03-15,1.14,32.18,24.03,51.71,0.4254,0.3848,2169.9,-62.89060452779801,5.0,-2.2638333333333307,0.0,0.055466666666666664,30.2456388737146,0.30044073543995653,False
2026-03-16,3.94,29.8,22.44,56.3,0.421,0.4184,2069.34,26.511818523444745,4.0,-4.1114999999999995,0.0,0.04798666666666662,32.59710568288389,0.3282744175948609,False
2026-03-17,1.95,30.2,22.79,55.8,0.4283,0.3236,2130.64,-37.13731878229568,4.0,-3.5854999999999997,0.0,0.052730000000000055,32.482578805017575,0.32827441759486087,False
2026-03-18,1.99,27.87,21.76,49.7,0.4063,0.265,2168.34,-29.449292324760467,3.0,-5.041666666666664,0.0,0.028443333333333376,30.99281153804803,0.1920103456883176,False
2026-03-19,2.59,27.24,21.23,57.54,0.4388,0.2291,2186.74,-9.514378881665705,2.0,-5.416666666666664,0.0,0.05833333333333335,36.272204173504754,0.2946720144431566,False
2026-03-20,2.52,31.93,21.71,51.18,0.457,0.189,2188.04,-11.20507004754403,1.0,-2.6208333333333336,0.0,0.07334666666666673,40.40611391557328,0.2864680916084928,False
2026-03-21,1.17,27.83,20.9,55.51,0.4601,0.1531,2089.02,-58.8124646283274,1.0,-4.803333333333338,0.0,0.0725466666666667,40.12506484195973,0.27364643708581454,False
2026-03-22,4.65,29.0,20.11,57.83,0.498,0.2306,2121.65,56.688737496774976,0.0,-4.344999999999999,0.0,0.10492999999999997,39.17076968610973,0.3376912098436847,False
2026-03-23,2.85,27.93,20.13,49.62,0.4717,0.2017,2159.75,-5.472635000784411,0.0,-4.654166666666665,0.0,0.07462333333333332,40.101603157782165,0.19194829638422753,False
2026-03-24,1.32,30.2,20.71,53.62,0.0,0.1906,0.0,-56.6027211169136,0.0,-3.0280000000000022,0.0,0.0,39.026009817912325,0.29102728837329783,True
2026-03-25,1.54,33.66,22.97,71.5,0.0,0.1925,0.0,-48.8881351184417,1.0,-0.05216666666666825,0.05,0.0,39.80129359668877,0.7080640237869859,True
2026-03-26,2.01,34.72,27.77,84.62,0.0,0.1885,0.0,-34.527676049616936,2.0,2.9075000000000024,0.4873333333333335,0.0,38.78719718482776,0.8850960898455698,True
2026-03-27,8.51,32.69,26.17,78.32,0.0,0.3142,0.0,163.84864700848067,3.0,1.1650000000000027,0.2773333333333331,0.0,40.19193602093973,0.7916005107698025,True
2026-03-28,1.76,27.68,23.31,77.54,0.0,0.3264,0.0,-45.24524154975374,3.0,-2.543166666666668,0.2513333333333335,0.0,42.62464274858703,0.683780420648714,True
2026-03-29,4.44,26.26,16.58,76.51,0.0,0.3212,0.0,37.57486958018916,3.0,-6.260166666666663,0.21700000000000016,0.0,44.2340634740784,0.633392848375979,True
2026-03-30,1.54,20.12,12.15,66.84,0.0,0.2865,0.0,-52.58132425906058,3.0,-11.11133333333333,0.0,0.0,36.78890431845947,0.3013663215071719,True
2026-03-31,2.74,18.26,13.36,60.41,0.0,0.3131,0.0,-12.822140368393137,3.0,-10.923166666666665,0.0,0.0,39.29380341309774,0.17636089779995853,True
2026-04-01,0.54,21.3,14.66,45.62,0.0,0.2819,0.0,-82.02792921191616,2.0,-8.286000000000001,0.0,0.0,43.03953589434454,0.08163026373743079,True
2026-04-02,2.92,26.12,17.7,46.55,0.0,0.3022,0.0,-1.1063441726086551,1.0,-4.115166666666667,0.0,0.0,43.33202857010663,0.13423750027220732,True
2026-04-03,2.26,26.92,23.79,42.46,0.0,0.1641,0.0,-23.70878011406096,0.0,-0.5324999999999989,0.0,0.0,35.40023493331003,0.10801299693928562,True
2026-04-04,0.75,37.06,30.64,30.0,0.0,0.1341,0.0,-73.77619798035036,1.0,7.848166666666668,0.0,0.0,26.940768363238742,0.10968135865611402,True
2026-04-05,4.8,31.75,24.76,43.81,0.0,0.1509,0.0,63.02499840654418,1.0,2.3175000000000026,0.0,0.0,0.0,0.17943207027884892,True
2026-04-06,5.96,36.71,28.25,52.14,0.0,0.2521,0.0,100.22393049587998,2.0,6.415333333333336,0.0,0.0,0.0,0.4114922280315406,True
2026-04-07,16.82,29.18,23.12,62.81,0.0,0.5641,0.0,377.4790752803534,2.0,0.21083333333332988,0.0,0.0,0.0,0.4360521343590687,True
